,highest_market_value_in_eur,Age,npxG+xAG,PrgC,xAG,Ast,G+A,90s,Min,PrgP,Starts,MP,PrgR,Rk,Pos_MF,market_value_in_eur
10,0.0019449847179772162,0.16666666666666674,0.008888888888888889,0.012195121951219513,0.0,0.0,0.0,0.011560693641618498,0.011246786632390746,0.010238907849829351,0.0,0.029411764705882353,0.002066115702479339,0.007023705004389816,0.0,400000.0
12,0.11086412892470132,0.29166666666666674,0.06666666666666667,0.11585365853658537,0.0958904109589041,0.0,0.0,0.6936416184971098,0.6924807197943443,0.4641638225255973,0.6857142857142857,0.676470588235294,0.04132231404958678,0.008340649692712906,0.0,20000000.0
13,0.027507641011392057,0.5,0.1822222222222222,0.07317073170731708,0.0547945205479452,0.18181818181818182,0.11538461538461539,0.20809248554913296,0.20661953727506427,0.08191126279863481,0.11428571428571428,0.676470588235294,0.11983471074380166,0.00877963125548727,0.0,2000000.0
14,0.004167824395665463,0.08333333333333337,0.0044444444444444444,0.006097560975609756,0.0,0.0,0.0,0.03468208092485549,0.03406169665809768,0.010238907849829351,0.0,0.11764705882352941,0.002066115702479339,0.009657594381035996,0.0,800000.0
15,0.19422061683801056,0.16666666666666674,0.3377777777777778,0.25609756097560976,0.2465753424657534,0.4545454545454546,0.42307692307692313,0.3815028901734104,0.38078406169665807,0.15358361774744028,0.4857142857142857,0.5882352941176471,0.243801652892562,0.01009657594381036,0.0,35000000.0
16,0.08307863295359823,0.25,0.26666666666666666,0.25609756097560976,0.1095890410958904,0.2727272727272727,0.2692307692307693,0.4104046242774566,0.40970437017994854,0.16723549488054607,0.37142857142857144,0.6470588235294118,0.25,0.010535557506584723,0.0,15000000.0
17,0.04973603778827452,0.20833333333333337,0.008888888888888889,0.03048780487804878,0.00684931506849315,0.0,0.0,0.040462427745664734,0.03952442159383033,0.030716723549488054,0.02857142857142857,0.11764705882352941,0.014462809917355372,0.010974539069359086,0.0,9000000.0
18,0.030286190608502364,0.375,0.08,0.07317073170731708,0.0410958904109589,0.0,0.038461538461538464,0.43641618497109824,0.4370179948586118,0.12286689419795221,0.45714285714285713,0.8235294117647058,0.1590909090909091,0.011413520632133451,0.0,3500000.0
19,0.03306474020561267,0.125,0.08888888888888889,0.12195121951219512,0.00684931506849315,0.0,0.0,0.24277456647398846,0.2429305912596401,0.027303754266211604,0.17142857142857143,0.5882352941176471,0.1115702479338843,0.011852502194907815,1.0,5500000.0
21,0.01639344262295082,0.41666666666666674,0.11555555555555556,0.1524390243902439,0.1232876712328767,0.18181818181818182,0.11538461538461539,0.5144508670520231,0.5134961439588688,0.3993174061433447,0.42857142857142855,0.8529411764705882,0.08677685950413223,0.014047410008779631,0.0,3000000.0
22,0.01917199222006113,0.29166666666666674,0.19111111111111112,0.475609756097561,0.19863013698630136,0.09090909090909091,0.038461538461538464,0.6618497109826589,0.6613110539845758,0.36177474402730375,0.6571428571428571,0.9117647058823529,0.20041322314049587,0.014486391571553995,1.0,3500000.0
23,0.05529313698249514,0.16666666666666674,0.008888888888888889,0.006097560975609756,0.00684931506849315,0.0,0.0,0.028901734104046242,0.029562982005141385,0.006825938566552901,0.0,0.1764705882352941,0.022727272727272728,0.015803336259877086,1.0,10000000.0
24,0.05529313698249514,0.16666666666666674,0.09333333333333334,0.2621951219512195,0.0821917808219178,0.18181818181818182,0.15384615384615385,0.44797687861271673,0.44890745501285345,0.19112627986348124,0.4857142857142857,0.47058823529411764,0.1115702479338843,0.01624231782265145,0.0,10000000.0
26,0.05529313698249514,0.5,0.09333333333333334,0.1524390243902439,0.06164383561643835,0.09090909090909091,0.15384615384615385,0.41329479768786126,0.41323907455012854,0.16382252559726962,0.45714285714285713,0.7941176470588235,0.07644628099173553,0.017120280948200176,0.0,3000000.0
27,0.08863573214781885,0.5,0.15555555555555556,0.012195121951219513,0.06164383561643835,0.0,0.038461538461538464,0.24855491329479767,0.2474293059125964,0.04436860068259386,0.2571428571428571,0.3529411764705882,0.11363636363636365,0.019754170324846356,1.0,9000000.0
28,0.08863573214781885,0.5,0.2711111111111111,0.024390243902439025,0.11643835616438356,0.09090909090909091,0.2692307692307693,0.3583815028901734,0.3570051413881748,0.09556313993174062,0.39999999999999997,0.4117647058823529,0.16735537190082644,0.02019315188762072,0.0,9000000.0
29,0.03306474020561267,0.16666666666666674,0.022222222222222223,0.03658536585365854,0.02054794520547945,0.0,0.0,0.09826589595375722,0.0986503856041131,0.04436860068259386,0.11428571428571428,0.20588235294117646,0.05371900826446281,0.021949078138718173,1.0,6000000.0
31,0.01639344262295082,0.29166666666666674,0.0044444444444444444,0.012195121951219513,0.00684931506849315,0.0,0.0,0.0722543352601156,0.07133676092544987,0.030716723549488054,0.05714285714285714,0.08823529411764705,0.012396694214876033,0.024582967515364356,0.0,3000000.0
32,0.11086412892470132,0.5416666666666667,0.06666666666666667,0.012195121951219513,0.0,0.0,0.038461538461538464,0.1069364161849711,0.10604113110539845,0.027303754266211604,0.05714285714285714,0.5588235294117647,0.03512396694214876,0.02502194907813872,1.0,4000000.0
33,0.3053626007224229,0.5416666666666667,0.3644444444444444,0.4024390243902439,0.3904109589041096,0.5454545454545454,0.42307692307692313,0.6965317919075145,0.6979434447300771,0.726962457337884,0.6857142857142857,0.9117647058823529,0.16942148760330578,0.025899912203687446,0.0,18000000.0
34,0.05529313698249514,0.6666666666666667,0.05777777777777778,0.024390243902439025,0.06164383561643835,0.0,0.038461538461538464,0.07514450867052024,0.07583547557840616,0.023890784982935155,0.02857142857142857,0.14705882352941174,0.0371900826446281,0.026777875329236173,1.0,2000000.0
36,0.06640733537093638,0.125,0.09333333333333334,0.07926829268292683,0.03424657534246575,0.09090909090909091,0.19230769230769232,0.25722543352601157,0.25578406169665807,0.07508532423208192,0.2857142857142857,0.4117647058823529,0.05785123966942149,0.0276558384547849,1.0,12000000.0
37,0.05529313698249514,0.625,0.11555555555555556,0.1402439024390244,0.0821917808219178,0.0,0.11538461538461539,0.5924855491329479,0.5935089974293059,0.310580204778157,0.5714285714285714,0.7941176470588235,0.03925619834710744,0.028094820017559263,0.0,2000000.0
38,0.02195054181717144,0.45833333333333326,0.1511111111111111,0.28658536585365857,0.1643835616438356,0.09090909090909091,0.038461538461538464,0.37572254335260113,0.3769280205655527,0.04778156996587031,0.34285714285714286,0.7941176470588235,0.2024793388429752,0.02897278314310799,0.0,1200000.0
39,0.16643512086690748,0.33333333333333326,0.14222222222222222,0.12804878048780488,0.08904109589041095,0.18181818181818182,0.15384615384615385,0.5895953757225433,0.5899742930591259,0.2764505119453925,0.6285714285714286,0.8823529411764706,0.15082644628099173,0.029850746268656716,0.0,10000000.0
41,0.008057793831619895,0.25,0.04,0.06097560975609756,0.0410958904109589,0.0,0.0,0.35260115606936415,0.3518637532133676,0.13993174061433447,0.3142857142857143,0.6470588235294118,0.022727272727272728,0.03116769095697981,0.0,1500000.0
43,0.5554320644623507,0.41666666666666674,0.0,0.0,0.0,0.0,0.0,0.011560693641618498,0.012532133676092544,0.0034129692832764505,0.0,0.029411764705882353,0.002066115702479339,0.03336259877085162,0.0,11000000.0
45,0.19422061683801056,0.5,0.36,0.39634146341463417,0.1232876712328767,0.09090909090909091,0.46153846153846156,0.6907514450867052,0.6915167095115681,0.3720136518771331,0.7142857142857143,0.8529411764705882,0.45867768595041325,0.034240561896400346,1.0,35000000.0
47,0.002500694637399278,0.08333333333333337,0.16034408602150527,0.14269767899291896,0.10291648254529381,0.0,0.0,0.0028901734104046246,0.0028920308483290484,0.16149399977980844,0.0,0.0,0.1189682751266329,0.0359964881474978,0.0,400000.0
48,0.2775771047513198,0.25,0.3066666666666667,0.1951219512195122,0.10273972602739725,0.0,0.3076923076923077,0.37283236994219654,0.3727506426735218,0.11604095563139932,0.2857142857142857,0.7647058823529411,0.16735537190082644,0.036874451273046525,1.0,50000000.0
50,0.03862183939983329,0.375,0.04888888888888889,0.06707317073170732,0.02054794520547945,0.09090909090909091,0.11538461538461539,0.08670520231213873,0.08547557840616965,0.034129692832764506,0.08571428571428572,0.1764705882352941,0.01859504132231405,0.038630377524143986,0.0,4000000.0
53,0.12197832731314255,0.375,0.08444444444444445,0.15853658536585366,0.0684931506849315,0.09090909090909091,0.19230769230769232,0.28034682080924855,0.2814910025706941,0.17747440273037543,0.22857142857142856,0.6176470588235294,0.05371900826446281,0.04214223002633889,0.0,6000000.0
54,0.1386496248958044,0.375,0.07111111111111111,0.21951219512195122,0.07534246575342465,0.09090909090909091,0.038461538461538464,0.615606936416185,0.6156812339331619,0.5972696245733788,0.6571428571428571,0.7941176470588235,0.049586776859504134,0.04302019315188762,1.0,25000000.0
55,0.01917199222006113,0.125,0.07555555555555556,0.10365853658536586,0.0547945205479452,0.0,0.0,0.0722543352601156,0.07165809768637531,0.04778156996587031,0.02857142857142857,0.5,0.04338842975206612,0.044337137840210705,1.0,3500000.0
56,0.24979160878021675,0.5416666666666667,0.47555555555555556,0.48170731707317077,0.3219178082191781,0.18181818181818182,0.42307692307692313,0.8959537572254335,0.8968508997429305,0.3720136518771331,0.9428571428571428,0.9999999999999999,0.4359504132231405,0.04477611940298507,1.0,15000000.0
57,0.08307863295359823,0.625,0.14666666666666667,0.1951219512195122,0.1232876712328767,0.09090909090909091,0.07692307692307693,0.8208092485549132,0.8210154241645243,0.9010238907849829,0.8285714285714285,0.8529411764705882,0.08264462809917356,0.04521510096575943,1.0,10000000.0
59,0.071964434565157,0.45833333333333326,0.12444444444444444,0.07317073170731708,0.0821917808219178,0.18181818181818182,0.15384615384615385,0.7716763005780346,0.7728149100257068,0.33788395904436863,0.7999999999999999,0.8235294117647058,0.01652892561983471,0.04609306409130816,0.0,11000000.0
60,0.03306474020561267,0.25,0.14666666666666667,0.17682926829268295,0.0684931506849315,0.09090909090909091,0.15384615384615385,0.36705202312138724,0.36632390745501286,0.15699658703071673,0.2857142857142857,0.7647058823529411,0.1384297520661157,0.04741000877963125,0.0,5000000.0
61,0.044178938594053904,0.20833333333333337,0.07111111111111111,0.006097560975609756,0.0273972602739726,0.09090909090909091,0.07692307692307693,0.1907514450867052,0.19023136246786632,0.08532423208191127,0.17142857142857143,0.4411764705882353,0.01652892561983471,0.049165935030728705,0.0,8000000.0
62,0.09974993053626008,0.6666666666666667,0.34222222222222226,0.27439024390243905,0.08904109589041095,0.2727272727272727,0.3076923076923077,0.5664739884393064,0.5678020565552698,0.09215017064846416,0.5714285714285714,0.9117647058823529,0.23553719008264462,0.04960491659350307,0.0,9000000.0
63,0.41650458460683526,0.25,0.3466666666666667,0.48170731707317077,0.1506849315068493,0.09090909090909091,0.19230769230769232,0.5144508670520231,0.5134961439588688,0.2286689419795222,0.5714285714285714,0.6176470588235294,0.29958677685950413,0.05004389815627743,1.0,70000000.0
64,0.0019449847179772162,0.25,0.3466666666666667,0.48170731707317077,0.1506849315068493,0.09090909090909091,0.19230769230769232,0.5144508670520231,0.5134961439588688,0.2286689419795222,0.5714285714285714,0.6176470588235294,0.29958677685950413,0.05004389815627743,1.0,400000.0
65,0.010836343428730204,0.5,0.25333333333333335,0.3353658536585366,0.23972602739726026,0.5454545454545454,0.3076923076923077,0.5549132947976878,0.5543059125964009,0.09556313993174062,0.5428571428571428,0.7352941176470588,0.39669421487603307,0.05092186128182616,0.0,1800000.0
66,0.008057793831619895,0.45833333333333326,0.035555555555555556,0.03658536585365854,0.0273972602739726,0.0,0.038461538461538464,0.06647398843930635,0.06715938303341902,0.010238907849829351,0.08571428571428572,0.0588235294117647,0.008264462809917356,0.051360842844600525,0.0,1000000.0
67,0.3053626007224229,0.29166666666666674,0.06222222222222222,0.07317073170731708,0.02054794520547945,0.09090909090909091,0.07692307692307693,0.15606936416184972,0.15616966580976863,0.11604095563139932,0.17142857142857143,0.38235294117647056,0.06611570247933884,0.051799824407374885,1.0,15000000.0
68,0.05529313698249514,0.125,0.02666666666666667,0.0975609756097561,0.00684931506849315,0.0,0.0,0.08092485549132947,0.080012853470437,0.07849829351535836,0.02857142857142857,0.29411764705882354,0.04132231404958678,0.05223880597014925,0.0,3000000.0
70,0.1386496248958044,0.41666666666666674,0.08,0.04878048780487805,0.10273972602739725,0.09090909090909091,0.038461538461538464,0.2861271676300578,0.28598971722365035,0.10921501706484642,0.3142857142857143,0.29411764705882354,0.014462809917355372,0.05355575065847234,1.0,13000000.0
71,0.08307863295359823,0.7083333333333333,0.022222222222222223,0.01829268292682927,0.0136986301369863,0.0,0.038461538461538464,0.15895953757225434,0.15809768637532134,0.10921501706484642,0.11428571428571428,0.2647058823529412,0.014462809917355372,0.053994732221246705,0.0,3500000.0
72,0.044178938594053904,0.16666666666666674,0.0,0.01829268292682927,0.0,0.0,0.0,0.014450867052023121,0.015424164524421594,0.0,0.0,0.14705882352941174,0.006198347107438017,0.05487269534679543,1.0,8000000.0
73,0.0019449847179772162,0.08333333333333337,0.017777777777777778,0.006097560975609756,0.00684931506849315,0.0,0.0,0.040462427745664734,0.04080976863753213,0.0034129692832764505,0.02857142857142857,0.08823529411764705,0.01652892561983471,0.05531167690956979,0.0,400000.0
74,0.08307863295359823,0.375,0.10222222222222221,0.11585365853658537,0.0547945205479452,0.0,0.07692307692307693,0.36994219653179194,0.3708226221079691,0.13310580204778158,0.34285714285714286,0.5588235294117647,0.12809917355371903,0.056189640035118525,1.0,15000000.0
75,0.09974993053626008,0.375,0.14222222222222222,0.23170731707317074,0.08904109589041095,0.09090909090909091,0.07692307692307693,0.4161849710982659,0.4167737789203085,0.05460750853242321,0.39999999999999997,0.7941176470588235,0.14049586776859505,0.056628621597892885,0.0,12000000.0
76,0.044178938594053904,0.5833333333333333,0.20444444444444443,0.34756097560975613,0.1506849315068493,0.09090909090909091,0.11538461538461539,0.41329479768786126,0.4138817480719794,0.2491467576791809,0.37142857142857144,0.8235294117647058,0.17355371900826447,0.05706760316066725,1.0,6000000.0
78,0.1053070297304807,0.45833333333333326,0.2577777777777778,0.16463414634146342,0.3287671232876712,0.2727272727272727,0.3076923076923077,0.8034682080924855,0.8049485861182518,0.45051194539249145,0.8285714285714285,0.8235294117647058,0.03512396694214876,0.05794556628621598,0.0,17000000.0
79,0.010836343428730204,0.08333333333333337,0.0,0.006097560975609756,0.0,0.0,0.0,0.0,0.00032133676092544985,0.0034129692832764505,0.0,0.0,0.0,0.05838454784899034,0.0,2000000.0
80,0.0005557099194220616,0.16666666666666674,0.008888888888888889,0.0,0.0,0.0,0.0,0.005780346820809249,0.005784061696658098,0.006825938566552901,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0,50000.0
81,0.01917199222006113,0.16666666666666674,0.008888888888888889,0.0,0.0,0.0,0.0,0.005780346820809249,0.005784061696658098,0.006825938566552901,0.0,0.029411764705882353,0.0,0.058823529411764705,1.0,3500000.0
83,0.04140038899694359,0.625,0.14222222222222222,0.2378048780487805,0.10273972602739725,0.0,0.038461538461538464,0.338150289017341,0.33740359897172234,0.2286689419795222,0.3142857142857143,0.9117647058823529,0.07024793388429752,0.06014047410008779,0.0,2000000.0
85,0.0008335648791330927,0.33333333333333326,0.28444444444444444,0.06707317073170732,0.0547945205479452,0.09090909090909091,0.3076923076923077,0.430635838150289,0.43091259640102825,0.07167235494880546,0.39999999999999997,0.7647058823529411,0.16942148760330578,0.06101843722563652,0.0,200000.0
86,0.02195054181717144,0.45833333333333326,0.2711111111111111,0.17073170731707318,0.10273972602739725,0.18181818181818182,0.15384615384615385,0.4739884393063583,0.474293059125964,0.09556313993174062,0.5142857142857142,0.6176470588235294,0.20454545454545456,0.061896400351185245,1.0,4000000.0
87,0.1386496248958044,0.375,0.035555555555555556,0.006097560975609756,0.0273972602739726,0.0,0.0,0.23410404624277456,0.2332904884318766,0.13993174061433447,0.19999999999999998,0.3529411764705882,0.012396694214876033,0.062335381913959605,0.0,6500000.0
88,0.4998610725201445,0.41666666666666674,0.4266666666666667,0.3048780487804878,0.3150684931506849,0.5454545454545454,0.5384615384615385,0.3959537572254335,0.3968508997429306,0.1945392491467577,0.37142857142857144,0.7647058823529411,0.1859504132231405,0.06321334503950835,1.0,25000000.0
89,0.010836343428730204,0.20833333333333337,0.03111111111111111,0.054878048780487805,0.02054794520547945,0.0,0.0,0.2023121387283237,0.20308483290488433,0.07167235494880546,0.17142857142857143,0.5294117647058824,0.03305785123966942,0.0636523266022827,1.0,2000000.0
90,0.004167824395665463,0.125,0.08,0.024390243902439025,0.0136986301369863,0.0,0.0,0.054913294797687855,0.05334190231362467,0.0034129692832764505,0.0,0.20588235294117646,0.03925619834710744,0.06409130816505706,0.0,800000.0
91,0.06640733537093638,0.16666666666666674,0.05777777777777778,0.03048780487804878,0.0547945205479452,0.0,0.0,0.14739884393063582,0.14717223650385605,0.08873720136518772,0.11428571428571428,0.47058823529411764,0.012396694214876033,0.06453028972783144,0.0,12000000.0
92,0.1386496248958044,0.75,0.6177777777777779,0.475609756097561,0.3561643835616438,0.2727272727272727,0.576923076923077,0.8872832369942196,0.887210796915167,0.5221843003412969,0.8571428571428571,0.9411764705882353,0.4772727272727273,0.0649692712906058,1.0,7000000.0
93,0.0005557099194220616,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.028901734104046242,0.028920308483290486,0.006825938566552901,0.02857142857142857,0.08823529411764705,0.008264462809917356,0.06628621597892889,1.0,150000.0
94,0.41650458460683526,0.6666666666666667,0.08444444444444445,0.054878048780487805,0.0273972602739726,0.0,0.038461538461538464,0.1791907514450867,0.17769922879177377,0.010238907849829351,0.14285714285714285,0.4117647058823529,0.05991735537190083,0.06672519754170325,1.0,7000000.0
95,0.41650458460683526,0.6666666666666667,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0028901734104046246,0.002570694087403599,0.0,0.0,0.0,0.0,0.06716417910447761,1.0,7000000.0
96,0.013614893025840513,0.625,0.16444444444444445,0.12195121951219512,0.136986301369863,0.18181818181818182,0.15384615384615385,0.41329479768786126,0.4138817480719794,0.25938566552901027,0.45714285714285713,0.6176470588235294,0.11570247933884298,0.0697980684811238,0.0,1000000.0
98,0.11086412892470132,0.33333333333333326,0.3111111111111111,0.08536585365853659,0.07534246575342465,0.09090909090909091,0.2692307692307693,0.37283236994219654,0.3717866323907455,0.03754266211604096,0.39999999999999997,0.676470588235294,0.09504132231404959,0.07111501316944689,0.0,20000000.0
99,0.02195054181717144,0.08333333333333337,0.008888888888888889,0.0,0.00684931506849315,0.0,0.0,0.005780346820809249,0.006748071979434447,0.006825938566552901,0.0,0.029411764705882353,0.004132231404958678,0.07155399473222125,1.0,4000000.0
100,0.09974993053626008,0.6666666666666667,0.013333333333333334,0.01829268292682927,0.0,0.0,0.0,0.10115606936416185,0.1005784061696658,0.03754266211604096,0.02857142857142857,0.32352941176470584,0.03305785123966942,0.07243195785776997,0.0,2200000.0
101,0.05529313698249514,0.5833333333333333,0.24444444444444446,0.45121951219512196,0.18493150684931506,0.18181818181818182,0.23076923076923078,0.7861271676300577,0.7850257069408739,0.1945392491467577,0.7999999999999999,0.9999999999999999,0.3367768595041322,0.07287093942054435,1.0,6000000.0
102,0.0019449847179772162,0.20833333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07418788410886742,1.0,400000.0
103,0.1386496248958044,0.45833333333333326,0.24888888888888888,0.054878048780487805,0.1643835616438356,0.09090909090909091,0.19230769230769232,0.23410404624277456,0.23296915167095114,0.09556313993174062,0.17142857142857143,0.5588235294117647,0.08264462809917356,0.0746268656716418,0.0,12000000.0
104,0.01917199222006113,0.41666666666666674,0.03111111111111111,0.01829268292682927,0.0136986301369863,0.0,0.0,0.47109826589595377,0.47075835475578404,0.13310580204778158,0.4857142857142857,0.7058823529411764,0.012396694214876033,0.07594381035996489,1.0,3000000.0
106,0.24979160878021675,0.33333333333333326,0.38222222222222224,0.48170731707317077,0.2534246575342466,0.2727272727272727,0.2692307692307693,0.5722543352601156,0.5716580976863752,0.08873720136518772,0.6571428571428571,0.8529411764705882,0.35330578512396693,0.07989464442493416,0.0,25000000.0
107,0.0030564045568213394,0.20833333333333337,0.0044444444444444444,0.0,0.00684931506849315,0.0,0.0,0.017341040462427744,0.016066838046272493,0.006825938566552901,0.0,0.1764705882352941,0.0,0.08121158911325725,0.0,500000.0
108,0.071964434565157,0.04166666666666674,0.05333333333333334,0.06097560975609756,0.0273972602739726,0.0,0.038461538461538464,0.1676300578034682,0.16870179948586117,0.08191126279863481,0.17142857142857143,0.29411764705882354,0.002066115702479339,0.08165057067603161,1.0,13000000.0
109,0.05529313698249514,0.29166666666666674,0.10666666666666667,0.13414634146341464,0.0821917808219178,0.09090909090909091,0.07692307692307693,0.30057803468208094,0.3017352185089974,0.09897610921501707,0.22857142857142856,0.5294117647058824,0.09710743801652894,0.08208955223880597,0.0,8000000.0
110,0.05529313698249514,0.29166666666666674,0.12000000000000001,0.12804878048780488,0.07534246575342465,0.0,0.038461538461538464,0.2138728323699422,0.21240359897172237,0.12969283276450513,0.17142857142857143,0.38235294117647056,0.1590909090909091,0.08252853380158033,1.0,8000000.0
111,0.1386496248958044,0.625,0.044444444444444446,0.006097560975609756,0.0684931506849315,0.09090909090909091,0.038461538461538464,0.020231213872832367,0.018637532133676093,0.0,0.0,0.0588235294117647,0.008264462809917356,0.0829675153643547,1.0,5000000.0
112,0.22200611280911367,0.45833333333333326,0.0,0.0,0.0,0.0,0.0,0.014450867052023121,0.012853470437017993,0.006825938566552901,0.0,0.0588235294117647,0.002066115702479339,0.08340649692712906,0.0,2500000.0
113,0.05529313698249514,0.125,0.17333333333333334,0.34146341463414637,0.1095890410958904,0.0,0.15384615384615385,0.5520231213872833,0.5514138817480719,0.23208191126279865,0.6571428571428571,0.7058823529411764,0.18181818181818182,0.08472344161545216,1.0,10000000.0
114,0.01639344262295082,0.08333333333333337,0.017777777777777778,0.08536585365853659,0.00684931506849315,0.0,0.0,0.10115606936416185,0.0999357326478149,0.08532423208191127,0.08571428571428572,0.4411764705882353,0.012396694214876033,0.08604038630377525,1.0,3000000.0
115,0.1386496248958044,0.41666666666666674,0.5777777777777778,0.6036585365853658,0.41780821917808214,0.5454545454545454,0.42307692307692313,0.7774566473988439,0.7782776349614395,0.447098976109215,0.7999999999999999,0.8529411764705882,0.609504132231405,0.08911325724319578,0.0,20000000.0
116,0.12197832731314255,0.5,0.34222222222222226,0.09146341463414634,0.06164383561643835,0.18181818181818182,0.23076923076923078,0.44797687861271673,0.4473007712082262,0.07508532423208192,0.45714285714285713,0.7352941176470588,0.18388429752066116,0.08955223880597016,1.0,10000000.0
117,0.01639344262295082,0.20833333333333337,0.17333333333333334,0.45121951219512196,0.0821917808219178,0.09090909090909091,0.07692307692307693,0.47976878612716767,0.48039845758354754,0.07508532423208192,0.4857142857142857,0.9705882352941176,0.30578512396694213,0.08999122036874452,0.0,3000000.0
118,0.01917199222006113,0.45833333333333326,0.19111111111111112,0.22560975609756098,0.1780821917808219,0.0,0.07692307692307693,0.6820809248554913,0.68219794344473,0.3242320819112628,0.7428571428571429,0.9411764705882353,0.17768595041322316,0.09043020193151888,0.0,3500000.0
119,0.03862183939983329,0.5416666666666667,0.2711111111111111,0.23170731707317074,0.0821917808219178,0.09090909090909091,0.23076923076923078,0.5317919075144508,0.5327763496143958,0.17064846416382254,0.6571428571428571,0.7647058823529411,0.16942148760330578,0.09086918349429324,1.0,1800000.0
120,0.01639344262295082,0.33333333333333326,0.06222222222222222,0.04878048780487805,0.0684931506849315,0.09090909090909091,0.038461538461538464,0.18497109826589597,0.18444730077120822,0.13310580204778158,0.11428571428571428,0.5588235294117647,0.045454545454545456,0.09130816505706761,0.0,3000000.0
123,0.010836343428730204,0.5,0.022222222222222223,0.01829268292682927,0.0273972602739726,0.09090909090909091,0.038461538461538464,0.10982658959537571,0.1082904884318766,0.04778156996587031,0.08571428571428572,0.23529411764705882,0.0,0.09262510974539069,1.0,900000.0
124,0.03862183939983329,0.125,0.26222222222222225,0.25,0.2191780821917808,0.5454545454545454,0.42307692307692313,0.3786127167630058,0.377892030848329,0.10580204778156997,0.34285714285714286,0.6470588235294118,0.27892561983471076,0.09350307287093942,0.0,7000000.0
125,0.02195054181717144,0.33333333333333326,0.03111111111111111,0.03048780487804878,0.0136986301369863,0.0,0.0,0.1445086705202312,0.14363753213367608,0.07167235494880546,0.11428571428571428,0.4411764705882353,0.01652892561983471,0.09482001755926252,1.0,3500000.0
126,0.3887190886357321,0.375,0.37777777777777777,0.43902439024390244,0.3698630136986301,0.5454545454545454,0.42307692307692313,0.7832369942196532,0.7837403598971722,0.6860068259385665,0.8285714285714285,0.9117647058823529,0.33264462809917356,0.09525899912203688,0.0,70000000.0
127,0.01639344262295082,0.375,0.17333333333333334,0.31097560975609756,0.19863013698630136,0.4545454545454546,0.23076923076923078,0.3439306358381503,0.3441516709511568,0.09897610921501707,0.34285714285714286,0.6176470588235294,0.3181818181818182,0.09569798068481124,1.0,3000000.0
128,0.16643512086690748,0.5,0.24444444444444446,0.14634146341463417,0.10273972602739725,0.18181818181818182,0.19230769230769232,0.26878612716763006,0.26960154241645246,0.12627986348122866,0.22857142857142856,0.676470588235294,0.08884297520661158,0.09613696224758561,1.0,9000000.0
129,0.01917199222006113,0.29166666666666674,0.044444444444444446,0.07926829268292683,0.03424657534246575,0.09090909090909091,0.038461538461538464,0.15606936416184972,0.15456298200514137,0.10921501706484642,0.05714285714285714,0.5588235294117647,0.05578512396694215,0.09657594381035997,0.0,1500000.0
130,0.19422061683801056,0.33333333333333326,0.5022222222222222,0.5670731707317074,0.19863013698630136,0.09090909090909091,0.5,0.8121387283236995,0.813624678663239,0.2491467576791809,0.8571428571428571,0.8823529411764706,0.5123966942148761,0.09701492537313433,1.0,32000000.0
132,0.004723534315087524,0.16666666666666674,0.0044444444444444444,0.006097560975609756,0.0,0.0,0.0,0.05202312138728324,0.05044987146529562,0.017064846416382253,0.08571428571428572,0.0588235294117647,0.004132231404958678,0.09789288849868306,1.0,900000.0
134,0.027507641011392057,0.08333333333333337,0.044444444444444446,0.07926829268292683,0.0410958904109589,0.09090909090909091,0.038461538461538464,0.18497109826589597,0.1838046272493573,0.13993174061433447,0.14285714285714285,0.4411764705882353,0.049586776859504134,0.09920983318700614,1.0,5000000.0
135,0.11086412892470132,0.29166666666666674,0.28,0.3048780487804878,0.2465753424657534,0.4545454545454546,0.3076923076923077,0.5346820809248555,0.5334190231362467,0.14675767918088736,0.6285714285714286,0.7941176470588235,0.24173553719008264,0.09964881474978052,0.0,12000000.0
139,0.05529313698249514,0.5833333333333333,0.008888888888888889,0.01829268292682927,0.0,0.0,0.0,0.21965317919075142,0.22011568123393316,0.06484641638225257,0.22857142857142856,0.4117647058823529,0.006198347107438017,0.10272168568920106,1.0,1500000.0
140,0.03306474020561267,0.75,0.017777777777777778,0.006097560975609756,0.00684931506849315,0.0,0.0,0.1791907514450867,0.17769922879177377,0.08532423208191127,0.08571428571428572,0.4411764705882353,0.006198347107438017,0.10447761194029852,0.0,600000.0
141,0.12197832731314255,0.25,0.48888888888888893,0.4329268292682927,0.2876712328767123,0.2727272727272727,0.38461538461538464,0.7572254335260116,0.7570694087403598,0.3174061433447099,0.8571428571428571,0.8529411764705882,0.28512396694214875,0.10491659350307288,0.0,20000000.0
142,0.005279244234509586,0.375,0.17777777777777778,0.27439024390243905,0.13013698630136986,0.09090909090909091,0.07692307692307693,0.5867052023121387,0.5874035989717222,0.2150170648464164,0.6571428571428571,0.8823529411764706,0.21487603305785125,0.10535557506584724,0.0,1000000.0
143,0.008057793831619895,0.375,0.0044444444444444444,0.0,0.00684931506849315,0.0,0.0,0.005780346820809249,0.006105398457583547,0.0,0.0,0.029411764705882353,0.002066115702479339,0.10623353819139597,1.0,800000.0
