Rk,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,highest_market_value_in_eur,Pos_FW,Pos_FWMF,Pos_MF,Pos_MFFW,market_value_in_eur
787.0,1986.0,11.0,0.0,113.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,0.013986013986013986,0.027303754266211604,0.03896103896103896,0.0,0.8,0.8,0.0,0.8,0.1,0.22,0.32,0.1,0.32,900000.0,0.0,0.0,1.0,0.0,300000.0
789.0,1993.0,21.0,9.0,823.0,9.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,0.4,0.8,0.0979020979020979,0.18088737201365188,0.08116883116883117,0.11,0.0,0.11,0.11,0.11,0.04,0.04,0.08,0.04,0.08,18000000.0,1.0,0.0,0.0,0.0,5000000.0
792.0,2003.0,10.0,0.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,0.013986013986013986,0.013651877133105802,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.46,0.03,0.48,0.46,0.48,12000000.0,0.0,0.0,1.0,0.0,12000000.0
794.0,1999.0,26.0,11.0,1267.0,14.1,1.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,3.6,2.8,1.1,3.9,0.06293706293706294,0.06143344709897611,0.2012987012987013,0.07,0.07,0.14,0.07,0.14,0.25,0.08,0.33,0.2,0.27,10000000.0,0.0,0.0,1.0,0.0,5000000.0
803.0,1999.0,31.0,22.0,1956.0,21.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,2.3,4.1,0.21678321678321677,0.2764505119453925,0.15584415584415584,0.05,0.05,0.09,0.05,0.09,0.08,0.1,0.19,0.08,0.19,20000000.0,0.0,0.0,0.0,1.0,20000000.0
805.0,2003.0,17.0,5.0,567.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.4,1.3,0.18181818181818182,0.04436860068259386,0.12662337662337664,0.0,0.0,0.0,0.0,0.0,0.14,0.06,0.2,0.14,0.2,7000000.0,0.0,0.0,0.0,1.0,7000000.0
806.0,1996.0,29.0,25.0,2271.0,25.2,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.9,0.9,1.4,2.3,0.13286713286713286,0.3037542662116041,0.13961038961038963,0.04,0.08,0.12,0.04,0.12,0.04,0.06,0.09,0.04,0.09,30000000.0,0.0,0.0,1.0,0.0,8000000.0
807.0,2002.0,10.0,2.0,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.7,0.055944055944055944,0.023890784982935155,0.07142857142857144,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.28,0.13,0.28,1500000.0,1.0,0.0,0.0,0.0,1500000.0
811.0,1998.0,19.0,9.0,863.0,9.6,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.2,2.6,0.25874125874125875,0.12969283276450513,0.2142857142857143,0.0,0.31,0.31,0.0,0.31,0.15,0.13,0.27,0.15,0.27,9000000.0,1.0,0.0,0.0,0.0,7500000.0
812.0,1989.0,27.0,15.0,1505.0,16.7,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.5,2.5,1.5,4.0,0.09090909090909091,0.2491467576791809,0.10064935064935066,0.0,0.12,0.12,0.0,0.12,0.15,0.09,0.24,0.15,0.24,5000000.0,0.0,1.0,0.0,0.0,800000.0
814.0,2002.0,2.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,300000.0,0.0,0.0,1.0,0.0,300000.0
815.0,2002.0,16.0,5.0,426.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,1.6,0.08391608391608392,0.027303754266211604,0.09090909090909091,0.0,0.21,0.21,0.0,0.21,0.15,0.19,0.34,0.15,0.34,25000000.0,0.0,0.0,1.0,0.0,25000000.0
816.0,1996.0,9.0,2.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,0.04895104895104895,0.013651877133105802,0.061688311688311695,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.25,0.19,0.25,6500000.0,0.0,0.0,1.0,0.0,3500000.0
818.0,2003.0,29.0,18.0,1566.0,17.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.9,1.9,3.3,5.2,0.3356643356643357,0.4334470989761092,0.4025974025974026,0.06,0.11,0.17,0.06,0.17,0.11,0.19,0.3,0.11,0.3,35000000.0,0.0,0.0,1.0,0.0,35000000.0
820.0,1992.0,5.0,1.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.006825938566552901,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0,1.0,0.0,0.0,0.0,9000000.0
825.0,1994.0,30.0,25.0,2017.0,22.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.7,2.7,2.1,4.8,0.3356643356643357,0.16040955631399317,0.29870129870129875,0.0,0.04,0.04,0.0,0.04,0.12,0.09,0.21,0.12,0.21,15000000.0,0.0,0.0,0.0,1.0,12000000.0
830.0,1997.0,29.0,16.0,1563.0,17.4,8.0,0.0,8.0,8.0,0.0,0.0,4.0,0.0,7.8,7.8,0.5,8.3,0.08391608391608392,0.030716723549488054,0.21103896103896105,0.46,0.0,0.46,0.46,0.46,0.45,0.03,0.48,0.45,0.48,40000000.0,0.0,1.0,0.0,0.0,15000000.0
831.0,1993.0,30.0,30.0,2652.0,29.5,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,3.5,3.5,3.9,7.4,0.18181818181818182,0.515358361774744,0.18506493506493507,0.14,0.07,0.2,0.14,0.2,0.12,0.13,0.25,0.12,0.25,10000000.0,0.0,0.0,1.0,0.0,6500000.0
832.0,2003.0,16.0,16.0,1269.0,14.1,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,2.1,2.5,0.04195804195804196,0.17747440273037543,0.061688311688311695,0.0,0.21,0.21,0.0,0.21,0.03,0.15,0.18,0.03,0.18,3500000.0,0.0,1.0,0.0,0.0,3500000.0
833.0,1992.0,24.0,22.0,1789.0,19.9,1.0,7.0,8.0,1.0,0.0,0.0,3.0,0.0,3.9,3.9,3.8,7.7,0.13286713286713286,0.4880546075085324,0.18181818181818182,0.05,0.35,0.4,0.05,0.4,0.2,0.19,0.39,0.2,0.39,100000000.0,1.0,0.0,0.0,0.0,25000000.0
835.0,1993.0,9.0,7.0,555.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,0.4,0.02097902097902098,0.10238907849829351,0.025974025974025976,0.0,0.16,0.16,0.0,0.16,0.03,0.04,0.07,0.03,0.07,5000000.0,0.0,0.0,1.0,0.0,2000000.0
836.0,1993.0,10.0,9.0,780.0,8.7,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,0.4,2.4,0.006993006993006993,0.12627986348122866,0.01948051948051948,0.35,0.0,0.35,0.35,0.35,0.23,0.05,0.28,0.23,0.28,5000000.0,0.0,0.0,1.0,0.0,2000000.0
840.0,2000.0,11.0,6.0,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.8,1.1,0.02097902097902098,0.10921501706484642,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.16,0.03,0.16,3500000.0,0.0,1.0,0.0,0.0,3500000.0
844.0,1996.0,24.0,12.0,1059.0,11.8,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,0.6,0.6,2.0,2.6,0.11888111888111888,0.20136518771331058,0.16558441558441558,0.17,0.17,0.34,0.17,0.34,0.05,0.17,0.22,0.05,0.22,6000000.0,0.0,1.0,0.0,0.0,6000000.0
845.0,1998.0,35.0,27.0,2366.0,26.3,8.0,3.0,11.0,7.0,1.0,1.0,3.0,0.0,5.7,4.9,3.9,8.8,0.4405594405594406,0.37883959044368604,0.33766233766233766,0.3,0.11,0.42,0.27,0.38,0.22,0.15,0.36,0.19,0.33,30000000.0,0.0,0.0,1.0,0.0,30000000.0
855.0,2001.0,25.0,16.0,1431.0,15.9,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,1.3,2.7,0.16083916083916083,0.15699658703071673,0.1590909090909091,0.13,0.19,0.31,0.13,0.31,0.09,0.08,0.17,0.09,0.17,20000000.0,0.0,0.0,1.0,0.0,20000000.0
857.0,1998.0,12.0,10.0,902.0,10.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,3.3,0.35664335664335667,0.15699658703071673,0.14610389610389612,0.1,0.3,0.4,0.1,0.4,0.17,0.17,0.33,0.17,0.33,15000000.0,0.0,1.0,0.0,0.0,8000000.0
858.0,1998.0,10.0,3.0,300.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.0979020979020979,0.08191126279863481,0.05194805194805195,0.0,0.3,0.3,0.0,0.3,0.05,0.09,0.14,0.05,0.14,15000000.0,1.0,0.0,0.0,0.0,8000000.0
859.0,1986.0,22.0,3.0,550.0,6.1,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,2.6,1.9,0.1,1.9,0.006993006993006993,0.04436860068259386,0.15584415584415584,0.33,0.0,0.33,0.16,0.16,0.43,0.01,0.44,0.3,0.31,60000000.0,0.0,0.0,0.0,1.0,2000000.0
864.0,2002.0,31.0,11.0,1227.0,13.6,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,6.8,6.8,1.6,8.4,0.3076923076923077,0.13651877133105803,0.48701298701298706,0.29,0.22,0.51,0.29,0.51,0.5,0.11,0.62,0.5,0.62,80000000.0,1.0,0.0,0.0,0.0,35000000.0
865.0,2004.0,23.0,6.0,647.0,7.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,1.5,0.04895104895104895,0.06484641638225257,0.03571428571428572,0.0,0.28,0.28,0.0,0.28,0.06,0.15,0.21,0.06,0.21,2500000.0,0.0,0.0,1.0,0.0,2500000.0
868.0,2003.0,18.0,5.0,609.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.8,1.5,0.06993006993006994,0.05802047781569966,0.10714285714285715,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.22,0.1,0.22,1000000.0,0.0,0.0,1.0,0.0,1000000.0
870.0,1993.0,15.0,12.0,961.0,10.7,2.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,2.4,1.6,2.7,4.4,0.2937062937062937,0.13993174061433447,0.24675324675324678,0.19,0.19,0.37,0.09,0.28,0.23,0.26,0.48,0.15,0.41,70000000.0,0.0,0.0,1.0,0.0,30000000.0
874.0,1999.0,13.0,10.0,810.0,9.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.7,3.7,0.5,4.2,0.22377622377622378,0.13993174061433447,0.2337662337662338,0.33,0.0,0.33,0.33,0.33,0.41,0.06,0.47,0.41,0.47,100000000.0,0.0,0.0,1.0,0.0,50000000.0
875.0,1999.0,14.0,7.0,650.0,7.2,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,2.8,2.8,1.5,4.3,0.11888111888111888,0.09215017064846416,0.13636363636363638,0.55,0.42,0.97,0.55,0.97,0.39,0.2,0.59,0.39,0.59,100000000.0,0.0,0.0,1.0,0.0,50000000.0
878.0,2004.0,14.0,7.0,646.0,7.2,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,4.1,4.1,0.5,4.6,0.04895104895104895,0.027303754266211604,0.13311688311688313,0.56,0.28,0.84,0.56,0.84,0.57,0.07,0.64,0.57,0.64,10000000.0,1.0,0.0,0.0,0.0,10000000.0
879.0,1999.0,28.0,24.0,2068.0,23.0,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,3.8,3.8,1.0,4.7,0.20279720279720279,0.26621160409556316,0.3246753246753247,0.17,0.0,0.17,0.17,0.17,0.16,0.04,0.21,0.16,0.21,9000000.0,1.0,0.0,0.0,0.0,9000000.0
880.0,1994.0,33.0,33.0,2968.0,33.0,6.0,7.0,13.0,5.0,1.0,1.0,6.0,0.0,7.0,6.2,14.6,20.8,0.5174825174825175,0.78839590443686,0.6590909090909092,0.18,0.21,0.39,0.15,0.36,0.21,0.44,0.66,0.19,0.63,90000000.0,0.0,1.0,0.0,0.0,75000000.0
883.0,1992.0,28.0,17.0,1576.0,17.5,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,2.7,1.9,1.6,3.4,0.13286713286713286,0.2354948805460751,0.08441558441558442,0.17,0.0,0.17,0.11,0.11,0.15,0.09,0.24,0.11,0.2,7500000.0,0.0,0.0,1.0,0.0,5000000.0
885.0,1996.0,19.0,7.0,515.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,0.4,1.6,0.04195804195804196,0.04436860068259386,0.14610389610389612,0.17,0.0,0.17,0.17,0.17,0.21,0.07,0.27,0.21,0.27,10000000.0,0.0,1.0,0.0,0.0,4000000.0
886.0,2001.0,14.0,14.0,1187.0,13.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.5,2.2,0.08391608391608392,0.4061433447098976,0.0551948051948052,0.0,0.15,0.15,0.0,0.15,0.05,0.11,0.16,0.05,0.16,85000000.0,0.0,0.0,1.0,0.0,85000000.0
894.0,1992.0,30.0,29.0,2460.0,27.3,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.4,0.4,2.9,3.3,0.23076923076923078,0.6382252559726963,0.1168831168831169,0.0,0.07,0.07,0.0,0.07,0.01,0.11,0.12,0.01,0.12,7500000.0,0.0,0.0,1.0,0.0,5000000.0
895.0,1989.0,22.0,16.0,1322.0,14.7,2.0,2.0,4.0,1.0,1.0,1.0,4.0,0.0,1.8,1.0,2.3,3.3,0.3006993006993007,0.33447098976109213,0.23701298701298704,0.14,0.14,0.27,0.07,0.2,0.12,0.16,0.27,0.07,0.22,3000000.0,0.0,0.0,1.0,0.0,1000000.0
897.0,1991.0,23.0,12.0,1138.0,12.6,9.0,4.0,13.0,9.0,0.0,0.0,0.0,0.0,4.9,4.9,2.3,7.2,0.09090909090909091,0.25938566552901027,0.29220779220779225,0.71,0.32,1.03,0.71,1.03,0.38,0.18,0.57,0.38,0.57,90000000.0,1.0,0.0,0.0,0.0,22000000.0
901.0,2000.0,8.0,5.0,512.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.013986013986013986,0.040955631399317405,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,2000000.0,1.0,0.0,0.0,0.0,2000000.0
904.0,2000.0,28.0,18.0,1522.0,16.9,10.0,6.0,16.0,10.0,0.0,0.0,1.0,0.0,5.0,5.0,3.4,8.4,0.3146853146853147,0.2286689419795222,0.7824675324675325,0.59,0.35,0.95,0.59,0.95,0.3,0.2,0.5,0.3,0.5,110000000.0,0.0,0.0,1.0,0.0,110000000.0
906.0,1995.0,33.0,32.0,2893.0,32.1,6.0,4.0,10.0,5.0,1.0,2.0,2.0,0.0,8.2,6.7,3.4,10.1,0.7762237762237763,0.5426621160409556,0.7110389610389611,0.19,0.12,0.31,0.16,0.28,0.26,0.11,0.36,0.21,0.31,30000000.0,0.0,0.0,1.0,0.0,30000000.0
913.0,1996.0,29.0,14.0,1267.0,14.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.9,1.9,1.5,3.4,0.16783216783216784,0.21843003412969283,0.2694805194805195,0.14,0.07,0.21,0.14,0.21,0.13,0.11,0.24,0.13,0.24,30000000.0,0.0,0.0,0.0,1.0,25000000.0
914.0,1991.0,27.0,14.0,1318.0,14.6,6.0,4.0,10.0,4.0,2.0,2.0,2.0,0.0,4.7,3.1,2.2,5.3,0.13286713286713286,0.20136518771331058,0.21753246753246755,0.41,0.27,0.68,0.27,0.55,0.32,0.15,0.47,0.21,0.36,28000000.0,0.0,1.0,0.0,0.0,9000000.0
915.0,1991.0,9.0,3.0,283.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.04778156996587031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,5000000.0,0.0,0.0,1.0,0.0,1800000.0
917.0,1995.0,22.0,12.0,1097.0,12.2,2.0,6.0,8.0,2.0,0.0,0.0,3.0,0.0,0.7,0.7,3.0,3.7,0.11888111888111888,0.17747440273037543,0.13636363636363638,0.16,0.49,0.66,0.16,0.66,0.06,0.25,0.31,0.06,0.31,3500000.0,1.0,0.0,0.0,0.0,2500000.0
923.0,2000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,1.0,0.0,0.0,0.0,500000.0
926.0,1994.0,8.0,3.0,313.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,0.055944055944055944,0.030716723549488054,0.07467532467532469,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.2,0.09,0.2,30000000.0,0.0,0.0,1.0,0.0,8000000.0
927.0,1999.0,34.0,33.0,2709.0,30.1,6.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,6.6,6.6,1.9,8.5,0.4825174825174825,0.4334470989761092,0.288961038961039,0.2,0.0,0.2,0.2,0.2,0.22,0.06,0.28,0.22,0.28,22000000.0,0.0,0.0,0.0,1.0,22000000.0
928.0,2003.0,2.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,1.0,0.0,0.0,2000000.0
929.0,1993.0,31.0,11.0,1148.0,12.8,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.9,1.9,2.1,4.0,0.055944055944055944,0.2286689419795222,0.13961038961038963,0.16,0.08,0.24,0.16,0.24,0.15,0.16,0.31,0.15,0.31,50000000.0,0.0,0.0,1.0,0.0,20000000.0
932.0,1992.0,28.0,24.0,2161.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.8,1.2,0.04895104895104895,0.18430034129692832,0.03571428571428572,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,25000000.0,0.0,1.0,0.0,0.0,10000000.0
933.0,1994.0,14.0,9.0,805.0,8.9,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.6,1.6,1.8,3.4,0.06293706293706294,0.06825938566552901,0.19480519480519481,0.0,0.34,0.34,0.0,0.34,0.18,0.2,0.38,0.18,0.38,5000000.0,1.0,0.0,0.0,0.0,3000000.0
937.0,1998.0,30.0,20.0,1763.0,19.6,4.0,0.0,4.0,3.0,1.0,1.0,2.0,0.0,3.3,2.5,3.2,5.8,0.6223776223776224,0.26621160409556316,0.4058441558441559,0.2,0.0,0.2,0.15,0.15,0.17,0.16,0.33,0.13,0.29,4000000.0,0.0,0.0,0.0,1.0,4000000.0
938.0,1996.0,14.0,10.0,691.0,7.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,1.7,2.8,0.1048951048951049,0.10580204778156997,0.17207792207792208,0.13,0.13,0.26,0.13,0.26,0.14,0.23,0.37,0.14,0.37,12000000.0,0.0,0.0,1.0,0.0,9000000.0
939.0,1996.0,16.0,5.0,525.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.8,1.4,0.02097902097902098,0.09897610921501707,0.13961038961038963,0.0,0.17,0.17,0.0,0.17,0.1,0.13,0.23,0.1,0.23,12000000.0,0.0,0.0,1.0,0.0,9000000.0
942.0,1991.0,31.0,23.0,2022.0,22.5,6.0,2.0,8.0,6.0,0.0,0.0,5.0,0.0,6.6,6.6,2.7,9.3,0.16783216783216784,0.15699658703071673,0.32792207792207795,0.27,0.09,0.36,0.27,0.36,0.29,0.12,0.41,0.29,0.41,18000000.0,1.0,0.0,0.0,0.0,3000000.0
944.0,1994.0,16.0,4.0,564.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.3,1.0,0.1258741258741259,0.10580204778156997,0.06493506493506494,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.16,0.11,0.16,20000000.0,1.0,0.0,0.0,0.0,6500000.0
945.0,1999.0,13.0,8.0,655.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.2,2.2,0.03496503496503497,0.034129692832764506,0.09415584415584416,0.14,0.0,0.14,0.14,0.14,0.27,0.03,0.3,0.27,0.3,12000000.0,0.0,0.0,1.0,0.0,1800000.0
946.0,1999.0,18.0,15.0,1244.0,13.8,6.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,4.7,4.7,1.7,6.4,0.20279720279720279,0.12969283276450513,0.31493506493506496,0.43,0.14,0.58,0.43,0.58,0.34,0.12,0.47,0.34,0.47,60000000.0,1.0,0.0,0.0,0.0,60000000.0
954.0,1987.0,30.0,23.0,2010.0,22.3,9.0,0.0,9.0,8.0,1.0,2.0,1.0,1.0,7.6,5.9,3.1,8.9,0.32167832167832167,0.2286689419795222,0.4740259740259741,0.4,0.0,0.4,0.36,0.36,0.34,0.14,0.48,0.26,0.4,25000000.0,0.0,0.0,0.0,1.0,1500000.0
956.0,1999.0,26.0,14.0,1384.0,15.4,4.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,2.7,2.7,1.7,4.4,0.16083916083916083,0.06484641638225257,0.3116883116883117,0.26,0.2,0.46,0.26,0.46,0.17,0.11,0.28,0.17,0.28,8000000.0,0.0,0.0,1.0,0.0,4000000.0
957.0,1999.0,4.0,0.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010238907849829351,0.00974025974025974,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,8000000.0,0.0,0.0,1.0,0.0,4000000.0
959.0,1997.0,28.0,26.0,2275.0,25.3,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.8,1.8,6.0,7.8,0.2727272727272727,0.48464163822525597,0.23701298701298704,0.04,0.2,0.24,0.04,0.24,0.07,0.24,0.31,0.07,0.31,10000000.0,0.0,1.0,0.0,0.0,10000000.0
960.0,1992.0,30.0,29.0,2439.0,27.1,5.0,5.0,10.0,5.0,0.0,0.0,6.0,0.0,3.0,3.0,4.7,7.7,0.6853146853146853,0.19795221843003413,0.801948051948052,0.18,0.18,0.37,0.18,0.37,0.11,0.17,0.28,0.11,0.28,200000.0,0.0,0.0,1.0,0.0,200000.0
960.0,1992.0,30.0,29.0,2439.0,27.1,5.0,5.0,10.0,5.0,0.0,0.0,6.0,0.0,3.0,3.0,4.7,7.7,0.6853146853146853,0.19795221843003413,0.801948051948052,0.18,0.18,0.37,0.18,0.37,0.11,0.17,0.28,0.11,0.28,6000000.0,0.0,1.0,0.0,0.0,6000000.0
961.0,1990.0,11.0,10.0,679.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,0.04895104895104895,0.13310580204778158,0.1038961038961039,0.13,0.0,0.13,0.13,0.13,0.09,0.08,0.17,0.09,0.17,8000000.0,1.0,0.0,0.0,0.0,1000000.0
963.0,1990.0,23.0,16.0,1314.0,14.6,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.6,1.1,0.04195804195804196,0.22525597269624573,0.022727272727272728,0.0,0.14,0.14,0.0,0.14,0.04,0.04,0.08,0.04,0.08,6000000.0,0.0,0.0,1.0,0.0,2000000.0
967.0,1986.0,31.0,6.0,902.0,10.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,4.2,4.2,1.1,5.3,0.07692307692307693,0.11604095563139932,0.16558441558441558,0.2,0.3,0.5,0.2,0.5,0.42,0.11,0.53,0.42,0.53,50000.0,0.0,1.0,0.0,0.0,50000.0
967.0,1986.0,31.0,6.0,902.0,10.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,4.2,4.2,1.1,5.3,0.07692307692307693,0.11604095563139932,0.16558441558441558,0.2,0.3,0.5,0.2,0.5,0.42,0.11,0.53,0.42,0.53,1500000.0,0.0,0.0,1.0,0.0,1500000.0
967.0,1986.0,31.0,6.0,902.0,10.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,4.2,4.2,1.1,5.3,0.07692307692307693,0.11604095563139932,0.16558441558441558,0.2,0.3,0.5,0.2,0.5,0.42,0.11,0.53,0.42,0.53,16000000.0,0.0,0.0,0.0,1.0,2500000.0
968.0,1993.0,24.0,9.0,962.0,10.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.7,1.7,1.5,3.2,0.11188811188811189,0.11945392491467577,0.2564935064935065,0.19,0.19,0.37,0.19,0.37,0.16,0.14,0.3,0.16,0.3,250000.0,0.0,0.0,0.0,1.0,200000.0
968.0,1993.0,24.0,9.0,962.0,10.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.7,1.7,1.5,3.2,0.11188811188811189,0.11945392491467577,0.2564935064935065,0.19,0.19,0.37,0.19,0.37,0.16,0.14,0.3,0.16,0.3,10000000.0,1.0,0.0,0.0,0.0,6000000.0
970.0,2004.0,15.0,4.0,453.0,5.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,1.0,2.6,0.17482517482517482,0.017064846416382253,0.2207792207792208,0.4,0.4,0.79,0.4,0.79,0.32,0.2,0.52,0.32,0.52,25000000.0,1.0,0.0,0.0,0.0,25000000.0
971.0,2001.0,13.0,4.0,549.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,0.02097902097902098,0.07849829351535836,0.029220779220779224,0.0,0.16,0.16,0.0,0.16,0.1,0.04,0.14,0.1,0.14,14000000.0,0.0,0.0,1.0,0.0,14000000.0
975.0,1988.0,27.0,25.0,2243.0,24.9,3.0,3.0,6.0,3.0,0.0,0.0,6.0,0.0,0.8,0.8,1.9,2.7,0.06993006993006994,0.658703071672355,0.07142857142857144,0.12,0.12,0.24,0.12,0.24,0.03,0.08,0.11,0.03,0.11,1000000.0,0.0,0.0,1.0,0.0,800000.0
977.0,2004.0,32.0,27.0,2248.0,25.0,1.0,3.0,4.0,1.0,0.0,0.0,9.0,0.0,2.9,2.9,3.1,6.0,0.3006993006993007,0.4300341296928328,0.4480519480519481,0.04,0.12,0.16,0.04,0.16,0.12,0.12,0.24,0.12,0.24,90000000.0,0.0,0.0,1.0,0.0,90000000.0
